Molecule,SMILES,Process_Type,Process_Param,Time_min,Temp_K,Alpha,Rate_1_min
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,12.067877579517257,557.2867548378889,0.9845559510531086,0.0070665643738367
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,9.41216,453.1985937724551,0.7246089329980622,0.0500282704290716
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,4.213839999999999,443.22384,0.223626293352381,0.0466639307267221
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,17.880000000000003,479.1000000000003,0.731619281772292,0.0118759724336057
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,7.889999999999999,517.3199999999999,0.7797824991484078,0.0795288513781711
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,8.309999999999999,521.41,0.9145925457991156,0.0198989260897028
C6,OC(=O)CCCCC(=O)O,Iso,180.0,28.359309999999965,453.17,0.9781507422580504,0.0021746400745843
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,34.934999999999995,438.17,0.8254744984120945,0.0080656046909749
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.41,502.41,0.8643398610233732,0.03790271636134
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,33.1300000000006,517.2300000000006,0.8657180969319698,0.0086725851324539
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,29.410000000000544,507.9300000000005,0.8338869562943021,0.0081219448065789
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,17.79,524.5,0.9202578817965152,0.0236225650402644
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,32.81,517.13,0.977098969617602,0.0053289987166677
C6,OC(=O)CCCCC(=O)O,Iso,165.0,29.05889100000003,438.17,0.9440354998694858,0.0049836239526757
C6,OC(=O)CCCCC(=O)O,Iso,165.0,30.253092000000027,438.17,0.9498825371965544,0.0046053800094681
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,50.69272928983988,433.15,0.9709018251830154,0.0024635039881511
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,5.8826,453.2126688023952,0.506666048447692,0.0709626792952449
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,1.39,452.41,0.1232217308907137,0.1166456096020217
C6,OC(=O)CCCCC(=O)O,Iso,180.0,22.282314999999976,453.17,0.9597374564997138,0.003914352134252
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,25.6,499.13,0.9115659495018616,0.0127975954171385
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,10.31,541.41,0.9501737207833229,0.016108654453568
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,17.382090000000012,443.19,0.6427326608300661,0.0197058248379511
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,12.19,496.5,0.7380449071345891,0.042775996153991
C6,OC(=O)CCCCC(=O)O,Iso,165.0,21.89368500000001,438.17,0.8994518402505872,0.0073442879302588
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,1.7647799999999996,453.2225482035928,0.1492592580082642,0.0926347549248739
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,3.89864,453.22,0.2901498391767897,0.0600133824333149
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,5.069636198941049,487.4303677415895,0.5653781046996884,0.1689135901788788
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,5.391799666657116,462.49688387089947,0.3782655267872514,0.1021251249140373
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,4.87617819522384,459.9191806450995,0.3259719780608311,0.1006146739061492
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,10.72126,453.19,0.590164188416556,0.0297778740357791
C6,OC(=O)CCCCC(=O)O,Iso,180.0,27.143910999999967,453.17,0.975287432271706,0.0023921040820431
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,54.093630000000005,453.17,0.9866064788298234,0.0015191869807243
C6,OC(=O)CCCCC(=O)O,Iso,165.0,1.9903350000000009,438.21,0.1804018350300182,0.0902481091086457
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,80.83000000000014,438.16,0.9883902171523437,0.0010818247722602
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,7.970140175484895,475.3853999998992,0.6454585887522177,0.0987209309126978
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,1.4899999999999998,453.41,0.1348862918509158,0.1227732154137721
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,37.77460000000003,443.1705950299401,0.980795039104077,0.0023803359560202
C6,OC(=O)CCCCC(=O)O,Iso,165.0,36.622163999999984,438.17,0.9734273035760898,0.002757137492618
C6,OC(=O)CCCCC(=O)O,Iso,180.0,4.861596000000002,453.28,0.570172186247302,0.0737058371719217
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.809999999999999,506.41,0.8783638660770687,0.0304801010739104
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,15.590000000000002,513.5,0.8601161080994113,0.0300070420781735
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,11.199164250863737,462.1707419354504,0.6609930304466964,0.0684862854275972
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,12.18325,453.19,0.6322633771999197,0.0264393501593115
C6,OC(=O)CCCCC(=O)O,Iso,180.0,25.92851199999997,453.17,0.9720717149024272,0.0027183000932307
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,4.45,445.62000000000006,0.2169905578950129,0.0529329057040719
C6,OC(=O)CCCCC(=O)O,Iso,170.0,22.27000000000001,443.17,0.8816333954799691,0.0072201639740891
C6,OC(=O)CCCCC(=O)O,Iso,165.0,1.1942010000000003,438.2,0.1057248916731923,0.0944029655783513
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,8.873807991469167,479.89638064504913,0.731047262482937,0.0888599827848275
C6,OC(=O)CCCCC(=O)O,Iso,165.0,34.233762,438.17,0.9659618898459932,0.0033026869378376
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,3.27721718876686,469.4672967739697,0.2714221760529895,0.141978619518806
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,65.76000000000009,438.16,0.9634415348626958,0.0022838522969972
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,44.24532000000004,443.17,0.9383585484248372,0.0050705398984482
C6,OC(=O)CCCCC(=O)O,Iso,165.0,38.61249899999997,438.17,0.9786478726181154,0.0023606639775828
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,35.13927825772997,433.15,0.8937916619180062,0.0084854026258535
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,1.99,440.13,0.0804990347680273,0.0399264980771879
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,0.6999999999999997,445.32,0.0343135322915288,0.0447050676065615
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,63.02000000000008,438.16,0.9566074073708124,0.002644460554418
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,13.030000000000229,467.0100000000002,0.6454371877697289,0.0250541348270523
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,55.833380000000055,443.17,0.981786279818485,0.0025841848772577
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,46.53,550.7100000000008,0.9752308215416002,0.0056552249683841
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,15.55345103211,433.15,0.554538120167841,0.0285313412845181
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,11.91,464.2200000000002,0.6118797897104613,0.0317994788189301
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,3.4113100000000003,453.22,0.2600523491495787,0.0617599778942626
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,15.755000000000004,438.17,0.5797917320231569,0.0192564809462621
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,9.19,530.3199999999999,0.8703257445448838,0.0584149970299854
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,15.61,513.67,0.8841093264399198,0.0110372070057213
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,13.01,568.41,0.9885818066961464,0.0102653190145295
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,7.42,453.0600000000001,0.3871786153323057,0.0616419521553603
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,2.30421496772,433.15,0.0883664408471432,0.0372772261981973
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,25.36250737823337,497.49110322573074,0.9819232122627312,0.0010957211610912
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,9.21685987088,433.15,0.3485928583272574,0.0361457330535449
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,13.015000000000008,438.18,0.5216810636207867,0.0228685736580919
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,3.946599999999998,443.2440053012048,0.2112884134065066,0.0546615918568639
C6,OC(=O)CCCCC(=O)O,Iso,170.0,45.19500000000005,443.17,0.9668955481788004,0.0017356163399253
C6,OC(=O)CCCCC(=O)O,Iso,180.0,24.71311299999997,453.17,0.9684595392273468,0.0030444961044183
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,25.41,562.67,0.9806848877399864,0.007551773214442
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,47.65,553.5000000000009,0.9812465671017184,0.0049483218473356
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,2.3800000000000003,462.41,0.2658275426405557,0.1767845862286821
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,12.362058264155896,497.2958774191988,0.9472809016083772,0.0336880987510299
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,1.58019,443.23,0.0909555980614379,0.0519387935094648
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,36.11,524.6700000000006,0.8926581748751096,0.0092604308857241
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,3.79,476.32,0.3056145961482699,0.1283018549224833
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,3.3764516422900632,470.46524516105967,0.285511346772917,0.1454531119600307
C6,OC(=O)CCCCC(=O)O,Iso,165.0,37.41829799999998,438.17,0.9756199425737404,0.0026229599750929
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,3.99,478.32,0.331422764113204,0.1306947584152777
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,10.172954311749688,538.3257354831791,0.9720141355725362,0.00668866206616
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,12.01,558.41,0.9763423878711308,0.0138976626658249
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,16.8,477.13,0.7189021497454104,0.0315640693218017
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,59.90958916071982,433.15,0.9870097433852748,0.0011861315498505
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,7.324800461085646,472.1632709676493,0.5798212752749042,0.1034437650324384
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,16.680849429698732,475.81724516124046,0.9196415952103972,0.0249637770059156
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,19.0,481.8900000000003,0.7443308136949764,0.0106742371278245
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,34.60043,453.17043,0.9227377568746118,0.0055183776535263
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,3.205158873562309,451.5416451612497,0.1790439976413078,0.0767427739975045
C6,OC(=O)CCCCC(=O)O,Iso,170.0,39.30000000000004,443.17,0.9544813787458506,0.0023604382222985
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,7.797280000000001,453.2,0.486442647125138,0.0401148503871384
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,22.39,547.5,0.989593302428208,0.0070229247417003
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,12.941719999999998,453.1851761077844,0.8681111701012107,0.0291110568532908
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,12.79,467.13,0.5688156833252077,0.0420854257624021
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,56.45326670913984,433.15,0.982229328951056,0.0014598542152005
C6,OC(=O)CCCCC(=O)O,Iso,170.0,59.60500000000008,443.17,0.9859033240871266,0.0009025204967611
C6,OC(=O)CCCCC(=O)O,Iso,170.0,30.785000000000025,443.17,0.9279705334000272,0.0038877806014327
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,6.19,500.32,0.6157630406202406,0.1135221568787529
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,17.21,521.67,0.9012460425803828,0.0104563013738412
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,26.967163525072426,501.5047806450808,0.983546613103214,0.0009559427925548
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,10.234097343642825,459.7625354838403,0.5925658250926972,0.0713853721251913
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,26.44,500.49000000000046,0.8097716632228704,0.0080586955799467
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,39.46600000000003,443.1695562650602,0.9844509232264332,0.0018057721045671
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,5.389999999999999,492.32,0.518343716657705,0.1256274333717126
C6,OC(=O)CCCCC(=O)O,Iso,180.0,29.574708999999963,453.17,0.9807056957843266,0.0018484440633972
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,8.39,477.5,0.5229071843881659,0.0678989132981641
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,28.970150000000025,443.18,0.8177979806753078,0.0110366844414994
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,37.23,527.4600000000007,0.9028849423273106,0.0091897405736188
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,0.2000000000000001,436.5,0.0163334076060828,0.0356413430641275
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,39.171654451239945,433.15,0.9235133690524976,0.0062043804146025
C6,OC(=O)CCCCC(=O)O,Iso,165.0,42.593168999999946,438.17,0.9868441660140956,0.0017049239838099
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,0.4968384419876654,441.5247419354499,0.0273073783896741,0.0480103671661296
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.304999999999991,501.41,0.8602653190145294,0.0388051619889854
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,27.609718788757625,503.1102516128208,0.984160872880694,0.0010937605535526
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,49.13,557.2200000000009,0.9880469751262,0.0038544822810889
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,30.498906466299974,510.3348709676509,0.98710054467292,0.0010919364575293
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,7.109999999999999,509.41,0.8871130764371447,0.0265319014529364
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,20.61,538.67,0.9359551540852188,0.0100206221499321
C6,OC(=O)CCCCC(=O)O,Iso,165.0,26.670489000000025,438.17,0.931036282954842,0.0056393639464485
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,1.1275999999999995,443.2315588023952,0.0540296056505619,0.0552780492990031
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.609999999999999,504.41,0.8717308907138345,0.0341124447252051
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,180.0,15.294759999999991,453.1780278443114,0.9269268242654224,0.018376974494835
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,1.8868368006753704,455.4960193547098,0.1162962249871046,0.0867073855224569
C6,OC(=O)CCCCC(=O)O,Iso,165.0,11.543942999999992,438.18,0.7674964395719132,0.0256796568477465
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,2.98,468.41,0.3821857233101705,0.2274162981680501
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,6.709999999999999,505.41,0.875142135186355,0.0322173089071377
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,0.9999999999999996,448.41,0.0808054327226783,0.0995893872394195
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,47.26500000000004,438.165,0.9002052708414128,0.0045677045939947
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,10.23393,453.19393,0.5748475325970711,0.0314297412830832
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,69.8700000000001,438.16,0.9721694567198008,0.0019833454158135
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,9.390319285527587,482.4740838708491,0.7756695462032682,0.0813893809965527
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,15.19,511.5,0.8477940674162469,0.0309647136338587
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,7.180000000000001,453.13,0.3128215162559056,0.0476740423652666
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,21.39,542.5,0.9806550345751354,0.0102151632606545
C6,OC(=O)CCCCC(=O)O,Iso,165.0,5.971005000000001,438.2,0.5113396528321587,0.0650629615279635
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,6.768677386874692,504.3954903221194,0.8416829566684081,0.131921157300675
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,0.2999999999999998,441.32,0.018960944999817,0.035393857839011
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,5.0,12.49131468872755,497.9403032256488,0.9516353048035524,0.0309306662787416
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,6.3352900000000005,453.21,0.4222197775867836,0.0463120698376067
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,6.850000000000004,438.19,0.3309718540987886,0.0390658945539023
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,23.61,553.67,0.965494205466322,0.0091492637021112
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,9.79,484.5,0.6135284514642477,0.0596948603044508
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,32.194999999999986,438.17,0.8017938349582913,0.0089070239582896
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,25.34636464492,433.15,0.7754671595186025,0.0162571121560994
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,7.8755914931913535,515.3729225801093,0.9328784949710592,0.0400638469160831
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,10.99,490.5,0.6808399928749235,0.0510758163032729
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,5.59,463.5,0.3214130890717545,0.0727191934617842
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,13.694980000000008,443.2,0.5588033261753198,0.0251962947789529
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,4.380000000000001,482.41,0.6721257106759315,0.1783006948831362
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,7.51,513.41,0.8971888818698673,0.0233733417561588
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,2.48,463.41,0.2835060012634238,0.1820909665192678
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,4.789999999999999,486.41,0.7383449147188881,0.1403979785217927
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,44.35613812860991,433.15,0.9503608842057808,0.0041345243231961
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,25.81,564.67,0.9836475064625751,0.0069708675825608
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,6.790000000000001,469.5,0.4091613414807772,0.0729426501581115
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,57.54000000000007,438.16,0.9405513247091584,0.0031252715643121
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,50.03935000000005,443.17,0.9637670121655986,0.0036916926817962
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,18.79,529.5,0.9422204828069224,0.0194726549656221
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,3.78,476.41,0.5552116234996841,0.2051484523057445
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,6.467427265776307,501.4016451608494,0.7971776944538453,0.1545487630268269
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,1.5900000000000003,454.32,0.0843202887249202,0.0699220476497459
C6,OC(=O)CCCCC(=O)O,Iso,165.0,6.369072,438.2,0.5372390707387105,0.062769189587145
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,3.575261595035447,472.46114193523965,0.3147767696171891,0.152645733730546
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,11.81,494.67,0.828139068808272,0.0206221499317437
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,8.629119712575832,455.7488580644903,0.4786421174855333,0.0706344417181931
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,12.166530818744686,464.57894838706034,0.7247595460169018,0.0601193194625427
C6,OC(=O)CCCCC(=O)O,Iso,180.0,20.66178299999998,453.17,0.9523809523809524,0.0048594072178651
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,23.28999999999999,438.17,0.7017520891433708,0.0134266474512951
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,22.0,490.13,0.8525370406403106,0.0192663799756454
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,39.09,532.1100000000007,0.919598252818246,0.008765598701
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,15.81,514.67,0.8863167678410641,0.011037207005723
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,6.39,467.67,0.5537192483081123,0.0925092218769058
C6,OC(=O)CCCCC(=O)O,Iso,165.0,28.66082400000003,438.17,0.9419994779430956,0.0051147719514304
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,24.0,495.13,0.8881183551485233,0.015577073171798
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,27.29048,453.18,0.8716510307963492,0.0084245823476517
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,35.519400000000026,443.1729916766467,0.974408811143505,0.0032011414580962
C6,OC(=O)CCCCC(=O)O,Iso,165.0,11.14587599999999,438.18,0.756386718872357,0.0279091728265749
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,24.85383,453.18,0.8484311071596111,0.0102199851430532
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,0.3102760535146682,434.87773548387,0.0169163159532291,0.0342391275325871
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,8.176024337032096,518.3667677413792,0.9436776552662084,0.0283551645894965
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,49.32000000000004,438.17,0.9094272260111832,0.0043272990890475
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,28.76999999999998,438.17,0.7680595935917292,0.0104937002909403
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,23.090000000000003,492.1200000000004,0.7825700311249455,0.008412147140468
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,24.81,559.67,0.9759505068401636,0.0079874524383516
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,14.6199,453.19,0.6914778842005582,0.0217827934691592
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,43.9200000000008,544.2000000000007,0.9584652002197076,0.0068830040733761
C6,OC(=O)CCCCC(=O)O,Iso,165.0,17.116881,438.17,0.8578798277212216,0.0104015969624265
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,3.59,444.13,0.1470650607888448,0.0438617586679579
C6,OC(=O)CCCCC(=O)O,Iso,180.0,32.41063999999996,453.17,0.985639399145412,0.0015222480522091
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,31.676450000000003,453.18,0.9048992692790988,0.0066291795522506
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,3.4250000000000016,438.19,0.1774427682991997,0.0481291820904076
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,44.93219187053991,433.15,0.9527154659224,0.0039233582033516
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,41.78500000000002,438.17,0.8719630331339908,0.0056495293662567
C6,OC(=O)CCCCC(=O)O,Iso,170.0,20.960000000000008,443.17,0.8711290982674731,0.0081921091244475
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,14.21,506.67,0.8673211536785849,0.0127799239013621
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,51.84483677369987,433.15,0.9736037985588784,0.0022387279717451
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,16.020000000000003,474.4500000000003,0.7061962179269226,0.015339797726741
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,10.41,460.50000000000017,0.5530301048832177,0.0433629256621794
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,15.713558132240374,473.4090387096304,0.8907550623994392,0.0321774456674657
C6,OC(=O)CCCCC(=O)O,Dyn,5.0,16.009999999999998,515.67,0.8885242092422087,0.0107467541897808
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,26.325041017582187,499.8993096773408,0.9828891129817354,0.0010892649794867
C10,OC(=O)CCCCCCCCC(=O)O,Iso,170.0,7.900950000000003,443.21,0.3789889829679031,0.0361300671341256
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,15.39218519545088,472.6063032257604,0.8796621315574825,0.0345173148454091
C6,OC(=O)CCCCC(=O)O,Iso,170.0,46.50500000000005,443.17,0.9691692055841026,0.0016661916863283
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,12.367313896098077,560.2805999991589,0.9866688809677115,0.0070382808841442
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,160.0,13.24923606439,433.15,0.4852139297913146,0.0315722697210431
C10,OC(=O)CCCCCCCCC(=O)O,Iso,180.0,47.27101,453.17,0.9722706998888808,0.0026240502394326
C10,OC(=O)CCCCCCCCC(=O)O,Iso,165.0,6.165000000000004,438.19,0.3025361200105723,0.041512020566739
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,2.5,35.21,523.13,0.9883035310218776,0.0036893068038471
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,33.06794658776267,516.756754838611,0.9899085893699714,0.0010955320556738
C6,OC(=O)CCCCC(=O)O,Iso,170.0,52.40000000000006,443.17,0.977945523168569,0.0012496437647462
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Iso,170.0,6.201799999999999,443.24141425149696,0.333859006961781,0.0520958128374105
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,2.5,25.68284945028202,498.2938387096007,0.9822742178498628,0.0009531648962766
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,6.68,451.2000000000001,0.3415897261528011,0.06114711997065
C6,OC(=O)CCCCC(=O)O,Dyn,10.0,3.274999999999993,471.41,0.4477258370183193,0.2192040429564106
C6,OC(=O)CCCCC(=O)O,Dyn,2.5,46.16,549.7800000000009,0.973059922056862,0.0058672959046983
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,5.0,11.59,493.5,0.710655500641959,0.0469259062286317
C6,OC(=O)CCCCC(=O)O,Iso,165.0,30.651159000000025,438.17,0.9517157870007832,0.0044438319046007
C10,OC(=O)CCCCCCCCC(=O)O,Dyn,10.0,10.19,540.3199999999999,0.9213157027957558,0.0422277086963742
C14,OC(=O)CCCCCCCCCCCCC(=O)O,Dyn,10.0,11.66909768250197,553.2949612895289,0.98179208010884,0.0069343601665469
